Candidato,Nota
30201,14.350000
30208,12.800000
30210,13.900000
30213,14.750000
30217,15.100000
30223,15.300000
30226,13.950000
30228,14.850000
30230,14.650000
30233,12.200000
30240,14.550000
30253,13.600000
30261,16.250000
30265,14.400000
30267,14.650000
30274,13.800000
30289,14.900000
30298,15.050000
30299,13.750000
30306,15.350000
30317,14.250000
30320,14.600000
30330,14.850000
30340,13.850000
30351,14.800000
30352,16.049999
30359,14.500000
30364,14.950000
30365,15.000000
30368,14.550000
30383,14.600000
30384,12.850000
30398,14.950000
30400,15.500000
30406,14.000000
30407,13.150000
30409,12.500000
30410,14.100000
30418,13.900000
30422,14.300000
30424,14.600000
30427,15.500000
30433,14.000000
30441,14.950000
30445,15.350000
30449,15.400000
30455,16.000000
30457,13.800000
30461,14.900000
30472,12.650000
30486,14.900000
30488,15.550000
30491,13.150000
30494,12.450000
30495,14.600000
30496,16.150000
30498,14.250000
30500,14.300000
30501,14.900000
30508,14.500000
30514,13.500000
30516,13.850000
30526,14.250000
30528,14.300000
30536,14.550000
30542,15.300000
30551,15.000000
30562,15.500000
30563,15.600000
30567,13.850000
30569,14.650000
30572,15.050000
30581,15.650000
30582,14.750000
30600,13.700000
30601,15.700000
30604,15.950000
30605,14.000000
30619,15.500000
30621,14.000000
30637,14.000000
30639,15.600000
30655,14.600000
30661,14.500000
30672,13.900000
30676,14.750000
30687,14.150000
30704,14.950000
30706,14.750000
30713,13.850000
30721,14.550000
30722,14.050000
30728,15.400000
30738,12.700000
30740,14.550000
30749,12.900000
30763,15.900000
30766,15.950000
30768,15.200000
30772,14.950000
30787,15.050000
30790,15.150000
30798,15.200000
30803,15.100000
30804,16.400000
30810,14.550000
30813,15.700000
30817,14.250000
30824,14.500000
30833,14.300000
30837,14.700000
30838,12.900000
30841,14.550000
30842,13.500000
30852,15.000000
30858,13.750000
30859,15.250000
30860,15.100000
30862,13.550000
30863,13.650000
30864,12.750000
30866,14.150000
30869,15.350000
30877,14.150000
30891,15.300000
30896,15.450000
30902,14.550000
30914,12.450000
30917,14.200000
30928,13.900000
30931,15.000000
30932,14.100000
30940,14.850000
30943,14.850000
30944,15.100000
30946,14.950000
30956,14.150000
30963,14.150000
30969,14.350000
30979,14.400000
30993,15.100000
30996,15.150000
30997,13.500000
31004,15.500000
31022,14.200000
31029,13.550000
31033,12.900000
31034,14.750000
31038,14.650000
31042,14.250000
31043,13.400000
31045,13.850000
31046,13.750000
31053,14.700000
31061,15.450000
31063,14.950000
31064,14.250000
31066,14.900000
31073,13.850000
31074,14.950000
31075,13.950000
31082,15.300000
31087,13.300000
31099,15.500000
31100,15.200000
31108,12.950000
31110,13.900000
31118,15.000000
31121,13.600000
31124,13.700000
31125,14.850000
31130,14.800000
31140,14.750000
31141,13.700000
31142,15.050000
31149,15.650000
31152,14.600000
31161,15.450000
31168,14.250000
31170,13.900000
31173,15.150000
31198,13.950000
31199,15.300000
31210,14.500000
31212,13.600000
31213,13.800000
31222,14.150000
31226,15.450000
31229,13.850000
31230,15.250000
31241,14.150000
31246,14.650000
31253,15.300000
31279,13.600000
31288,15.100000
31291,15.200000
31292,15.150000
31295,15.350000
31296,12.900000
31297,13.100000
31300,14.800000
31305,14.700000
31307,16.350000
31309,15.250000
31312,14.800000
31325,15.350000
31326,14.550000
31327,11.900000
31328,13.400000
31342,14.800000
31346,15.250000
31351,14.250000
31358,15.350000
31364,14.150000
31365,13.500000
31374,14.600000
31376,14.200000
31377,12.950000
31386,14.300000
31390,14.950000
31391,12.700000
31393,14.600000
31396,15.550000
31402,14.500000
31407,14.350000
31408,14.050000
31411,14.300000
31414,13.850000
31415,13.800000
31431,13.950000
31434,13.500000
31436,13.700000
31440,15.050000
31442,14.550000
31445,14.750000
31447,13.800000
31449,13.750000
31456,14.900000
31462,14.400000
31466,14.450000
31472,15.150000
31477,13.550000
31484,13.450000
31486,14.850000
31493,14.300000
31495,15.200000
31504,14.300000
31505,12.850000
31508,14.200000
31512,15.100000
31513,14.150000
31521,15.150000
31529,15.450000
31545,14.650000
31551,14.700000
31553,15.400000
31557,14.750000
31565,13.300000
31570,15.250000
31578,15.200000
31580,15.100000
31586,12.750000
31587,14.850000
31594,12.600000
31597,13.700000
31607,14.600000
31609,13.450000
31611,15.800000
31626,13.850000
31631,14.500000
31633,12.900000
31634,12.200000
31639,15.350000
31640,14.900000
31641,15.100000
31645,12.850000
31647,14.050000
31651,15.650000
31659,14.100000
31661,14.250000
31662,14.000000
31664,13.350000
31667,15.650000
31674,15.600000
31675,15.050000
31679,13.450000
31684,14.100000
31685,14.600000
31691,14.100000
31694,14.600000
31704,13.100000
31714,13.550000
31715,14.600000
31720,14.200000
31723,15.350000
31731,13.450000
31732,14.350000
31734,15.300000
31739,12.850000
31743,15.300000
31761,14.450000
31768,12.600000
31774,14.400000
31778,14.700000
31779,12.900000
31781,12.950000
31789,14.950000
31791,14.700000
31797,14.650000
31800,13.700000
31805,14.800000
31809,13.750000
31821,14.400000
31830,14.350000
31844,13.850000
31855,14.500000
31859,14.550000
31862,15.450000
31865,15.150000
31867,14.400000
31868,16.350000
31871,13.850000
31872,14.800000
31878,15.600000
31881,14.100000
31887,15.400000
31888,13.150000
31890,15.600000
31906,13.150000
31909,14.600000
31912,13.450000
31914,15.550000
31923,14.350000
31924,14.000000
31943,12.450000
31954,14.400000
31964,13.850000
31965,14.650000
31967,15.150000
31969,15.100000
31971,13.450000
31977,15.350000
31978,12.650000
31980,15.100000
31988,13.050000
31989,14.100000
31992,15.550000
31993,14.900000
32010,12.100000
32023,13.600000
32026,14.250000
32034,14.100000
32053,14.250000
32073,15.050000
32074,14.900000
32083,14.900000
32089,14.450000
32094,15.300000
32095,15.700000
32105,14.900000
32115,14.400000
32117,15.300000
32119,15.100000
32125,13.000000
32131,14.100000
32142,12.650000
32149,14.200000
32152,15.450000
32157,15.400000
32159,14.050000
32163,14.600000
32165,14.000000
32166,15.050000
32170,12.850000
32173,15.500000
32176,13.650000
32187,15.600000
32189,13.250000
32198,14.000000
32204,13.800000
32209,13.700000
32218,13.650000
32221,13.950000
32222,14.350000
32223,13.050000
32225,14.300000
32228,16.400000
32233,14.150000
32235,15.250000
32241,13.800000
32244,14.400000
32245,14.850000
32246,14.700000
32249,14.750000
32259,13.850000
32263,14.150000
32264,13.500000
32265,15.250000
32278,14.550000
32279,15.600000
32286,13.300000
32293,11.850000
32300,15.600000
32302,15.250000
32304,13.150000
32313,14.700000
32316,13.750000
32318,14.250000
32319,15.600000
32324,14.450000
32341,15.100000
32351,14.600000
32357,13.900000
32367,13.850000
32369,12.350000
32371,14.900000
32381,13.950000
32386,14.450000
32390,15.350000
32391,14.550000
32397,13.400000
32401,13.150000
32402,14.550000
32406,12.650000
32407,15.450000
32415,14.050000
32417,13.500000
32420,13.650000
32425,14.250000
32430,15.650000
32434,14.300000
32435,13.800000
32438,15.350000
32439,14.550000
32444,14.350000
32445,13.400000
32453,12.500000
32454,15.150000
32458,13.800000
32468,12.650000
32470,14.950000
32473,13.450000
32475,14.550000
32478,14.450000
32483,14.650000
32484,15.000000
32491,12.000000
32494,15.200000
32495,15.500000
32497,15.250000
32502,14.900000
32506,15.650000
32507,14.750000
32509,15.200000
32510,14.050000
32516,13.800000
32518,14.050000
32532,15.700000
32536,13.650000
32540,14.200000
32545,13.350000
32557,15.200000
32561,14.000000
32562,12.800000
32567,15.100000
32577,14.650000
32586,13.750000
32593,14.800000
32594,15.250000
32607,14.900000
32619,15.150000
32620,15.400000
32631,15.050000
32634,13.900000
32641,14.700000
32644,16.000000
32649,14.750000
32651,15.350000
32655,13.000000
32662,15.650000
32665,14.800000
32676,15.600000
32686,15.500000
32694,13.850000
32697,14.800000
32704,14.750000
32708,15.150000
32711,14.450000
32714,14.950000
32715,15.300000
32716,14.550000
32717,14.950000
32725,14.800000
32729,14.150000
32732,14.550000
32737,11.800000
32747,14.300000
32748,14.850000
32749,15.450000
32761,15.350000
32763,14.100000
32764,12.100000
32772,15.100000
32781,14.200000
32784,12.650000
32791,15.300000
32793,14.100000
32794,14.200000
32797,15.400000
32798,13.900000
32800,13.450000
32803,15.050000
32805,16.000000
32808,13.550000
32809,15.250000
32818,14.200000
32822,13.950000
32823,14.700000
32826,13.750000
32828,14.350000
32834,14.900000
32835,14.500000
32838,13.500000
32846,14.000000
32847,14.850000
32851,14.800000
32852,15.000000
32853,15.850000
32854,12.950000
32856,13.500000
32864,13.100000
32866,14.400000
32867,14.900000
32869,14.950000
32870,14.100000
32875,14.500000
32886,14.650000
32889,14.150000
32899,14.700000
32910,14.450000
32912,13.950000
32913,15.450000
32918,14.550000
32938,12.050000
32939,11.600000
32942,15.000000
32944,16.299999
32947,15.550000
32948,13.750000
32960,14.200000
32965,15.300000
32967,15.250000
32968,14.300000
32970,13.950000
32981,14.650000
32982,13.000000
32983,13.950000
32985,14.950000
32986,14.650000
32989,12.650000
32991,14.950000
32999,15.000000
33001,14.650000
33002,12.150000
33007,14.550000
33011,14.050000
33015,12.850000
33018,13.650000
33021,15.050000
33027,15.200000
33054,14.950000
33057,14.900000
33061,13.450000
33068,14.250000
33070,14.350000
33091,15.300000
33093,14.400000
33094,13.900000
33095,14.900000
33097,15.200000
33098,15.100000
33104,14.500000
33114,13.850000
33119,13.300000
33131,13.900000
33136,13.250000
33151,15.450000
33152,15.200000
33155,14.450000
33162,13.900000
33164,13.850000
33174,15.050000
33183,14.550000
33184,14.600000
33187,12.250000
33188,14.400000
33189,14.250000
33202,12.800000
33206,14.200000
33208,16.350000
33217,15.750000
33219,14.650000
33228,15.200000
33229,13.650000
33232,14.750000
33233,15.400000
33237,14.950000
33243,14.050000
33253,13.700000
33260,15.300000
33261,14.850000
33280,13.000000
33281,13.650000
33283,14.100000
33289,14.750000
33298,13.500000
33309,13.450000
33314,15.500000
33318,13.350000
33322,14.800000
33329,15.350000
33330,13.950000
33345,14.250000
33355,14.400000
33359,13.850000
33368,13.750000
33373,14.650000
33376,15.900000
33378,15.400000
33379,14.100000
33385,14.000000
33386,16.100000
33389,15.400000
33391,14.550000
33392,14.300000
33403,13.950000
33407,15.400000
33409,13.950000
33421,15.350000
33422,15.250000
33423,12.650000
33434,15.050000
33438,14.100000
33446,15.300000
33468,13.800000
33474,12.400000
33475,14.800000
33479,14.150000
33483,14.150000
33495,14.750000
33498,15.750000
33510,15.250000
33516,14.000000
33517,14.200000
33518,14.400000
33523,14.450000
33527,14.400000
33534,13.450000
33547,15.150000
33558,14.500000
33560,15.050000
33565,12.450000
33574,13.550000
33576,15.300000
33580,14.300000
33581,15.200000
33585,13.600000
33595,14.400000
33603,15.400000
33606,13.750000
33612,14.350000
33629,15.450000
33647,13.850000
33651,16.100000
33654,16.000000
33657,13.650000
33662,13.200000
33664,14.200000
33665,15.250000
33669,14.750000
33681,14.750000
33683,13.850000
33685,14.150000
33695,13.150000
33703,13.200000
33704,14.500000
33705,12.300000
33708,15.350000
33727,14.150000
33728,15.150000
33729,14.800000
33732,15.700000
33745,13.450000
33751,14.650000
33752,15.900000
33754,13.550000
33755,14.400000
33767,12.400000
33768,13.550000
33770,15.150000
33775,14.300000
33781,14.250000
33786,13.500000
33788,15.200000
33789,14.600000
33806,12.850000
33810,13.050000
33811,13.200000
33814,15.650000
33815,14.450000
33818,15.700000
33824,14.150000
33828,13.200000
33831,12.850000
33833,13.800000
33834,15.600000
33836,14.300000
33840,15.100000
33843,13.800000
33850,15.100000
33851,14.350000
33852,13.700000
33866,14.300000
33868,14.400000
33869,12.950000
33871,15.650000
33872,14.600000
33878,15.300000
33896,15.550000
33912,15.250000
33915,13.450000
33922,15.400000
33929,13.400000
33933,15.300000
33934,15.100000
33936,14.100000
33948,14.750000
33962,14.650000
33969,13.550000
33972,14.900000
33973,14.800000
33974,15.150000
33984,13.950000
33987,14.000000
33991,14.950000
33993,14.450000
34013,14.700000
34021,14.650000
34025,15.300000
34029,12.600000
34044,14.300000
34052,14.850000
34055,14.350000
34058,14.150000
34061,12.950000
34067,15.400000
34073,15.050000
34075,15.400000
34085,14.050000
34091,13.950000
34092,14.450000
34097,14.850000
34098,15.650000
34112,14.300000
34119,15.500000
34120,14.400000
34121,14.950000
34122,15.700000
34125,13.550000
34127,14.300000
34133,14.550000
34135,15.050000
34141,12.850000
34151,14.750000
34152,14.700000
34158,15.250000
34159,12.100000
34163,12.000000
34174,12.100000
34181,15.850000
34185,15.250000
34186,14.150000
34190,15.450000
34196,11.550000
34204,14.100000
34207,14.500000
34208,14.900000
34216,14.650000
34217,14.100000
34218,14.150000
34222,13.450000
34229,14.100000
34233,14.950000
34234,15.350000
34243,15.400000
34253,13.750000
34254,15.000000
34258,15.000000
34260,14.400000
34264,15.550000
34269,14.550000
34272,15.900000
34285,15.700000
34293,14.500000
34294,14.400000
34303,14.250000
34304,15.150000
34305,13.750000
34306,16.000000
34311,15.000000
34316,15.650000
34320,13.600000
34322,14.150000
34324,12.950000
34343,13.150000
34361,13.200000
34365,13.350000
34366,14.600000
34373,14.350000
34374,14.800000
34382,13.750000
34393,14.750000
34395,15.400000
34417,14.750000
34419,14.800000
34428,13.650000
34430,15.900000
34431,15.000000
34436,15.450000
34438,13.850000
34440,14.400000
34441,14.900000
34444,13.800000
34450,14.650000
34465,13.500000
34475,14.900000
34476,14.450000
34486,13.200000
34488,13.250000
34494,13.500000
34500,12.450000
34508,15.050000
34517,14.950000
34519,14.100000
34520,14.600000
34535,14.000000
34537,14.900000
34538,13.400000
34545,11.450000
34548,15.500000
34553,14.400000
34556,14.650000
34558,12.700000
34565,13.250000
34569,16.250000
34572,15.000000
34583,14.600000
34588,15.200000
34589,15.050000
34592,13.750000
34594,14.650000
34597,14.500000
34598,15.500000
34599,15.700000
34608,14.100000
34621,14.200000
34625,14.600000
34632,12.750000
34656,14.250000
34658,14.750000
34670,14.250000
34671,14.850000
34675,13.500000
34676,14.300000
34694,13.650000
34699,14.250000
34705,14.700000
34706,14.550000
34708,15.200000
34731,12.800000
34732,13.250000
34735,15.400000
34736,13.000000
34744,13.350000
34748,14.050000
34766,14.650000
34772,13.600000
34782,13.650000
34784,14.050000
34791,14.100000
34795,13.850000
34800,14.750000
34812,14.950000
34813,15.550000
34824,13.650000
34834,14.650000
34837,15.100000
34842,14.700000
34852,14.550000
34859,13.050000
34860,15.550000
34881,14.450000
34882,14.400000
34884,15.150000
34887,15.400000
34892,15.050000
34897,14.850000
34922,15.200000
34925,14.800000
34929,14.800000
34930,14.650000
34933,14.550000
34937,14.300000
34940,14.650000
34943,13.950000
34945,13.850000
34946,14.900000
34948,14.800000
34951,13.350000
34955,13.350000
34963,14.150000
34972,14.100000
34974,14.200000
34987,13.950000
34988,14.350000
34999,14.500000
35007,13.200000
35008,13.950000
35015,14.650000
35016,14.950000
35023,13.650000
35030,15.450000
35039,14.100000
35042,13.650000
35044,15.450000
35071,13.650000
35074,14.250000
35077,12.100000
35089,13.950000
35091,13.650000
35097,13.400000
35112,14.850000
35113,13.350000
35114,14.700000
35131,15.050000
35132,12.300000
35135,14.250000
35143,15.000000
35146,14.750000
35150,15.050000
35154,13.700000
35160,15.350000
35162,14.650000
35170,14.000000
35180,15.000000
35186,14.700000
35189,14.400000
35194,15.600000
35195,15.200000
35197,14.250000
35200,15.450000
35207,14.300000
35210,15.550000
35215,15.050000
35222,13.450000
35227,13.700000
35233,14.400000
35236,15.300000
35243,14.450000
35249,14.250000
35254,16.150000
35257,14.050000
35265,14.650000
35286,13.550000
35291,15.500000
35292,12.750000
35298,15.150000
35299,14.550000
35301,15.350000
35332,14.200000
35346,13.750000
35347,14.050000
35348,15.450000
35367,15.200000
35371,14.900000
35372,14.750000
35381,14.500000
35382,14.100000
35383,15.350000
35388,14.400000
35396,14.750000
35397,14.700000
35398,14.850000
35403,12.900000
35407,15.750000
35418,13.500000
35419,15.350000
35420,13.250000
35422,15.000000
35425,14.900000
35427,15.250000
35429,15.150000
35435,13.000000
35438,13.350000
35440,13.100000
35449,13.700000
35458,15.000000
35460,15.100000
35463,14.250000
35464,14.000000
35479,15.250000
35484,14.800000
35485,13.750000
35497,13.900000
35503,15.350000
35504,14.750000
35507,14.950000
35517,15.700000
35520,13.400000
35526,15.750000
35527,12.450000
35528,12.450000
35532,15.300000
35548,15.100000
35551,12.750000
35555,14.600000
35558,14.950000
35563,14.850000
35569,14.400000
35570,14.800000
35572,13.050000
35573,15.550000
35582,14.700000
35584,15.100000
35588,15.350000
35594,13.600000
35595,14.750000
35598,14.000000
35609,13.050000
35611,15.150000
35614,13.850000
35620,14.600000
35622,14.650000
35624,12.750000
35629,15.100000
35636,14.350000
35642,13.200000
35647,14.500000
35653,15.750000
35679,14.050000
35685,14.850000
35686,15.150000
35688,15.800000
35690,13.200000
35697,15.200000
35703,14.750000
35710,14.900000
35727,14.450000
35728,12.900000
35734,13.850000
35740,14.600000
35745,14.350000
35750,14.050000
35755,14.750000
35757,13.750000
35765,14.950000
35767,14.950000
35771,15.650000
35775,14.350000
35788,13.400000
35792,13.800000
35793,14.350000
35801,13.450000
35802,13.900000
35806,14.000000
35820,14.400000
35821,15.600000
35822,15.400000
35823,14.250000
35831,14.900000
35837,15.650000
35840,13.900000
35842,13.300000
35843,12.400000
35871,14.300000
35876,15.850000
35890,14.500000
35892,14.850000
35893,14.900000
35905,15.400000
35909,15.700000
35920,14.850000
35923,14.650000
35928,12.650000
35932,14.200000
35943,14.800000
35952,13.750000
35963,12.800000
35969,14.150000
35973,11.600000
35975,16.000000
35984,15.300000
35986,14.450000
35990,15.250000
35995,14.950000
36000,14.400000
36018,15.350000
36021,14.000000
36023,13.850000
36024,14.000000
36025,15.100000
36026,14.500000
36027,12.300000
36028,14.400000
36034,14.950000
36044,14.550000
36045,15.250000
36047,12.150000
36054,15.350000
36056,15.350000
36060,13.250000
36061,14.600000
36062,13.750000
36063,13.850000
36067,13.850000
36071,14.150000
36079,13.850000
36091,12.200000
36093,13.050000
36094,15.100000
36102,14.550000
36107,13.100000
36111,13.750000
36117,15.000000
36120,14.450000
36123,14.300000
36124,13.200000
36127,12.750000
36131,13.300000
36134,15.050000
36136,14.100000
36142,15.350000
36152,15.050000
36154,14.300000
36157,13.650000
36158,14.800000
36165,14.950000
36167,15.550000
36169,14.700000
36172,13.050000
36175,15.150000
36183,15.100000
36186,14.950000
36191,13.800000
36195,12.500000
36200,13.700000
36203,15.750000
36207,14.100000
36215,14.050000
36216,15.000000
36241,15.000000
36245,13.150000
36251,15.100000
36272,14.350000
36273,14.650000
36279,14.250000
36291,12.300000
36304,15.050000
36311,14.500000
36338,15.450000
36341,14.850000
36342,14.750000
36344,14.450000
36357,14.900000
36364,14.150000
36368,13.450000
36372,14.350000
36375,14.750000
36378,14.600000
36382,15.100000
36383,15.000000
36399,15.100000
36401,14.850000
36408,15.300000
36411,14.150000
36414,14.700000
36416,14.900000
36419,12.050000
36421,15.150000
36423,15.050000
36428,15.000000
36429,13.100000
36431,13.800000
36434,14.200000
36435,13.800000
36440,15.000000
36443,14.700000
36447,15.550000
36453,12.800000
36454,13.750000
36456,14.600000
36457,13.200000
36463,15.300000
36471,13.450000
36474,15.200000
36479,14.350000
36491,14.750000
36498,14.150000
36503,14.850000
36506,15.750000
36514,14.250000
36523,14.800000
36527,14.400000
36534,13.850000
36536,15.350000
36544,14.350000
36548,14.200000
36561,14.900000
36563,15.200000
36567,13.500000
36570,13.800000
36572,15.500000
36575,15.850000
36577,12.250000
36580,13.700000
36588,12.650000
36600,13.900000
36603,14.100000
36606,15.500000
36620,16.049999
36623,15.550000
36624,12.900000
36625,13.400000
36639,13.450000
36642,14.100000
36652,14.150000
36653,12.950000
36656,15.050000
36662,13.900000
36665,15.100000
36679,13.100000
36681,14.650000
36683,14.450000
36694,13.900000
36695,13.850000
36698,12.500000
36701,13.800000
36703,15.500000
36715,14.250000
36719,14.700000
36720,14.500000
36724,13.800000
36727,14.550000
36729,15.150000
36734,15.250000
36742,13.850000
36748,15.850000
36751,15.250000
36769,13.850000
36770,15.250000
36772,13.550000
36776,15.550000
36780,14.700000
36789,14.750000
36797,13.250000
36798,14.750000
36805,15.450000
36829,14.550000
36832,15.250000
36847,14.100000
36860,13.800000
36867,14.100000
36884,11.650000
36885,13.450000
36886,14.250000
36887,13.800000
36888,14.150000
36896,14.400000
36898,13.700000
36914,14.800000
36915,14.400000
36918,15.100000
36922,14.300000
36925,13.850000
36933,15.250000
36937,14.500000
36940,14.250000
36950,15.350000
36969,12.950000
36980,14.200000
36981,13.700000
36983,14.900000
36988,14.150000
36992,15.350000
37008,14.350000
37009,13.600000
37011,14.950000
37021,15.050000
37036,14.250000
37040,14.200000
37042,14.500000
37044,12.800000
37053,13.650000
37063,14.500000
37074,15.000000
37080,15.000000
37099,15.050000
37100,15.450000
37108,14.700000
37110,13.800000
37114,14.650000
37115,12.050000
37122,15.500000
37129,15.300000
37133,14.950000
37142,13.350000
37151,13.850000
37160,13.900000
37190,14.550000
37192,13.250000
37194,14.500000
37197,15.000000
37201,13.550000
37212,14.850000
37217,14.800000
37221,14.100000
37223,11.850000
37229,15.300000
37249,14.800000
37265,14.550000
37268,13.900000
37270,13.950000
37271,13.600000
37272,16.049999
37278,14.250000
37281,14.000000
37288,14.450000
37292,14.050000
37299,15.250000
37300,14.400000
37303,14.100000
37304,14.050000
37309,14.000000
37310,13.300000
37316,15.100000
37324,13.600000
37328,14.150000
37334,15.100000
37347,15.000000
37348,14.900000
37349,14.850000
37350,14.050000
37355,14.550000
37356,12.450000
37358,13.450000
37361,14.550000
37362,13.350000
37364,15.350000
37365,11.850000
37368,14.450000
37372,14.750000
37376,14.250000
37377,15.400000
37379,12.250000
37380,13.700000
37386,14.700000
37390,14.250000
37394,13.200000
37395,14.850000
37398,11.300000
37402,14.450000
37404,13.450000
37414,15.200000
37424,14.750000
37433,13.500000
37443,14.600000
37448,13.950000
37453,13.050000
37467,14.300000
37469,14.750000
37473,14.300000
37477,14.000000
37483,14.550000
37486,13.850000
37487,14.700000
37493,13.150000
37495,15.200000
37496,15.050000
37499,15.100000
37500,15.250000
37505,15.000000
37515,13.100000
37517,15.000000
37520,13.700000
37522,13.500000
37528,14.100000
37530,14.500000
37542,13.700000
37557,14.050000
37563,14.800000
37593,15.250000
37609,13.100000
37611,15.550000
37612,15.400000
37618,14.700000
37619,15.150000
37620,14.450000
37626,15.500000
37630,15.250000
37632,14.750000
37638,15.600000
37652,14.350000
37664,14.550000
37669,13.850000
37670,16.049999
37679,13.450000
37680,15.400000
37690,15.100000
37691,11.600000
37696,14.800000
37697,15.750000
37704,12.600000
37715,14.050000
37721,13.900000
37725,14.150000
37730,14.600000
37731,14.950000
37734,13.750000
37735,14.900000
37736,14.000000
37743,13.800000
37744,15.300000
37759,14.250000
37761,15.300000
37762,14.300000
37765,14.300000
37774,15.050000
37775,14.450000
37776,15.550000
37781,14.500000
37787,14.250000
37797,13.900000
37799,14.000000
37805,14.750000
37808,14.300000
37812,13.650000
37814,15.300000
37823,14.250000
37827,12.800000
37833,15.500000
37843,14.200000
37849,14.350000
37852,13.950000
37858,14.350000
37861,13.450000
37866,14.050000
37868,15.700000
37871,15.450000
37873,15.000000
37876,14.350000
37878,14.000000
37880,14.300000
37894,14.650000
37896,14.650000
37897,14.800000
37904,14.950000
37906,14.850000
37912,14.300000
37915,15.000000
37920,14.750000
37922,12.550000
37923,13.900000
37925,14.800000
37926,15.000000
37929,12.950000
37936,12.800000
37938,15.150000
37939,15.050000
37940,14.350000
37942,14.250000
37943,14.200000
37945,15.850000
37955,14.050000
37964,13.650000
37966,14.300000
37969,14.100000
37976,15.300000
37977,14.100000
37978,12.850000
37984,14.450000
37985,11.550000
37986,13.800000
37990,14.000000
37991,13.850000
37992,13.600000
37995,12.900000
38003,13.850000
38007,14.650000
38011,14.550000
38014,16.100000
38022,15.450000
38026,14.450000
38027,14.200000
38029,15.400000
38030,14.450000
38031,15.050000
38033,13.600000
38037,14.150000
38041,15.500000
38044,14.650000
38046,12.750000
38057,14.650000
38061,15.000000
38062,14.950000
38065,15.200000
38077,15.900000
38081,13.550000
38082,14.000000
38086,12.900000
38089,15.350000
38093,14.550000
38097,14.150000
38101,13.900000
38103,13.900000
38106,14.800000
38108,14.200000
38114,12.550000
38115,14.200000
38117,14.650000
38118,13.650000
38120,14.800000
38128,12.250000
38140,15.850000
38144,13.900000
38145,13.800000
38147,14.650000
38151,13.900000
38153,12.000000
38156,15.350000
38159,13.300000
38171,14.950000
38173,13.900000
38178,14.950000
38180,14.650000
38181,15.000000
38182,14.050000
38183,14.550000
38191,14.700000
38193,14.550000
38194,15.300000
38198,14.700000
38200,14.650000
38202,14.350000
38203,14.900000
38209,13.350000
38210,13.850000
38211,15.300000
38213,14.350000
38218,14.750000
38224,14.250000
38225,13.350000
38226,13.850000
38227,15.150000
38230,14.300000
38241,14.150000
38264,14.300000
38267,15.650000
38296,12.700000
38304,14.150000
38306,14.450000
38308,15.450000
38312,15.900000
38316,16.250000
38329,15.500000
38331,14.450000
38339,14.850000
38342,14.600000
38345,15.600000
38348,15.100000
38351,14.650000
38354,14.350000
38359,12.550000
38361,15.200000
38363,14.600000
38370,15.300000
38371,13.500000
38373,15.600000
38376,14.350000
38386,15.500000
38388,15.500000
38390,13.600000
38392,15.150000
38396,13.950000
38399,14.650000
38409,15.350000
38413,14.500000
38420,15.650000
38427,14.500000
38435,13.900000
38443,14.200000
38449,14.200000
38450,14.250000
38452,14.800000
38456,14.350000
38463,14.400000
38467,16.000000
38470,14.900000
38473,11.900000
38479,14.850000
38481,14.000000
38482,14.550000
38487,14.800000
38488,14.100000
38496,14.800000
38502,15.200000
38509,13.700000
38515,14.400000
38519,14.950000
38521,15.150000
38522,15.500000
38525,14.650000
38527,13.500000
38533,14.750000
38540,15.050000
38546,14.300000
38551,14.850000
38554,15.650000
38558,12.650000
38567,15.150000
38571,15.100000
38577,15.050000
38584,11.600000
38595,13.150000
38596,15.450000
38597,13.300000
38598,15.400000
38599,13.050000
38604,14.250000
38607,14.350000
38612,15.250000
38613,15.000000
38616,14.850000
38617,15.450000
38625,15.250000
38631,14.500000
38635,15.400000
38636,14.800000
38639,13.900000
38640,15.300000
38646,13.350000
38651,14.550000
38655,12.850000
38658,13.300000
38661,14.850000
38663,15.150000
38668,14.800000
38669,15.150000
38671,14.950000
38672,13.550000
38673,14.250000
38682,14.200000
38687,15.700000
38695,15.300000
38698,13.650000
38699,15.300000
38700,14.900000
38701,12.600000
38706,13.800000
38714,13.150000
38715,15.750000
38718,14.700000
38719,12.500000
38727,14.050000
38733,14.900000
38734,14.800000
38738,13.550000
38740,13.250000
38754,15.300000
38763,14.600000
38777,15.200000
38778,12.950000
38779,13.250000
38785,14.050000
38800,12.800000
38807,13.200000
38810,14.800000
38812,13.750000
38813,14.800000
38815,14.100000
38816,15.400000
38817,13.700000
38826,14.700000
38844,14.600000
38847,14.050000
38855,15.000000
38860,15.400000
38861,14.950000
38865,13.400000
38866,14.150000
38876,14.850000
38878,14.650000
38879,14.900000
38881,14.100000
38884,15.100000
38900,14.200000
38901,13.750000
38904,14.950000
38906,13.800000
38907,13.500000
38920,15.500000
38921,14.200000
38923,14.650000
38936,14.400000
38944,13.300000
38951,13.150000
38953,14.100000
38962,13.950000
38980,14.550000
38990,14.000000
39004,15.550000
39011,15.350000
39013,14.500000
39014,15.100000
39016,13.400000
39018,14.950000
39025,13.650000
39027,12.750000
39031,15.150000
39032,14.100000
39042,14.600000
39043,13.050000
39044,15.350000
39047,13.550000
39055,14.550000
39063,15.750000
39068,15.200000
39069,14.200000
39070,14.350000
39076,12.500000
39082,14.300000
39083,14.600000
39087,14.850000
39091,14.350000
39094,15.100000
39097,15.200000
39099,14.600000
39102,14.700000
39105,14.650000
